日期,城市,新增确诊,新增治愈,新增死亡,累计确诊,累计治愈,累计死亡
2020-02-19,南通,0,2,0,40,23,0
2020-02-19,宁波,0,18,0,156,91,0
2020-02-19,宁德,0,6,0,26,12,0
2020-02-19,平顶山,0,3,0,58,34,1
2020-02-19,平凉,0,1,0,9,4,0
2020-02-19,萍乡,0,2,0,33,9,0
2020-02-19,莆田,0,2,0,55,19,0
2020-02-19,普陀区,0,1,0,11,5,0
2020-02-19,齐齐哈尔,0,1,0,43,11,1
2020-02-19,綦江区,0,1,0,23,11,0
2020-02-19,潜江,0,9,1,185,49,7
2020-02-19,青岛,0,1,0,59,29,1
2020-02-19,日照,0,1,0,16,7,0
2020-02-19,三门峡,0,1,0,7,2,0
2020-02-19,三明,0,2,0,14,5,0
2020-02-19,汕头,0,3,0,25,18,0
2020-02-19,商洛,0,1,0,7,4,0
2020-02-19,上饶,0,8,0,123,55,0
2020-02-19,邵阳,0,1,0,102,71,1
2020-02-19,深圳,0,19,0,416,182,2
2020-02-19,十堰,5,23,0,643,187,2
2020-02-19,石家庄,0,2,0,28,13,0
2020-02-19,双鸭山,0,4,0,52,8,3
2020-02-19,四平,0,3,0,21,9,1
2020-02-19,松江区,0,1,0,14,7,0
2020-02-19,松原,0,1,0,2,2,0
2020-02-19,苏州,0,2,0,87,33,0
2020-02-19,绥化,0,2,0,47,18,4
2020-02-19,随州,8,54,1,1288,308,27
2020-02-19,遂宁,0,1,0,17,10,0
2020-02-19,台湾,2,0,0,24,2,1
2020-02-19,台州,0,5,0,146,74,0
2020-02-19,太原,0,2,0,19,10,0
2020-02-19,泰安,1,3,0,33,9,1
2020-02-19,泰州,0,2,0,37,24,0
2020-02-19,唐山,1,2,0,56,13,1
2020-02-19,天门,2,60,1,488,133,12
2020-02-19,天水,0,1,0,12,12,0
2020-02-19,通化,1,0,0,5,2,0
2020-02-19,通州区,1,0,0,19,0,0
2020-02-19,铜川,0,2,0,8,6,0
2020-02-19,潼南区,0,1,0,18,4,0
2020-02-19,外地来沪,0,2,0,111,66,1
2020-02-19,外地来津,0,1,0,6,4,0
2020-02-19,万州区,3,5,0,113,46,3
2020-02-19,威海,0,1,0,38,11,0
2020-02-19,潍坊,0,1,0,44,15,0
2020-02-19,渭南,0,1,0,16,5,0
2020-02-19,温州,0,20,0,504,228,0
2020-02-19,文昌,0,1,0,3,3,0
2020-02-19,乌鲁木齐,0,2,0,23,8,0
2020-02-19,无锡,0,6,0,55,33,0
2020-02-19,武汉,640,553,88,45052,5684,1585
2020-02-19,西安,2,6,1,120,46,1
2020-02-19,西城区,1,0,0,53,0,0
2020-02-19,西宁,0,1,0,15,14,0
2020-02-19,仙桃,5,35,0,567,184,19
2020-02-19,咸宁,2,43,0,834,268,10
2020-02-19,咸阳,0,1,0,18,8,0
2020-02-19,香港,3,1,1,65,5,2
2020-02-19,襄阳,3,64,1,1168,293,23
2020-02-19,孝感,66,101,7,3410,673,89
2020-02-19,新乡,0,5,0,57,26,2
2020-02-19,新余,1,10,0,130,68,0
2020-02-19,信阳,1,32,0,269,131,1
2020-02-19,宿州,0,3,0,41,20,0
2020-02-19,徐汇区,0,2,0,18,8,0
2020-02-19,徐州,0,5,0,79,51,0
2020-02-19,许昌,0,5,0,39,16,0
2020-02-19,雅安,0,1,0,7,3,0
2020-02-19,烟台,0,2,0,47,15,0
2020-02-19,盐城,0,2,0,27,20,0
2020-02-19,阳泉,0,1,0,4,2,0
2020-02-19,杨浦区,0,1,0,9,4,0
2020-02-19,伊犁州,0,2,0,18,6,0
2020-02-19,宜宾,0,1,0,12,7,0
2020-02-19,宜昌,3,23,2,910,231,28
2020-02-19,宜春,0,9,0,106,42,0
2020-02-19,益阳,0,4,0,59,35,0
2020-02-19,鹰潭,0,1,0,18,4,0
2020-02-19,永川区,0,2,0,5,4,0
2020-02-19,渝北区,0,1,0,16,9,0
2020-02-19,玉溪,0,0,1,14,3,1
2020-02-19,岳阳,1,0,0,156,64,1
2020-02-19,枣庄,0,3,0,24,10,0
2020-02-19,张家口,0,9,0,34,24,0
2020-02-19,漳州,0,1,0,20,11,0
2020-02-19,长沙,1,12,0,242,110,2
2020-02-19,镇江,0,2,0,12,8,0
2020-02-19,郑州,1,0,0,157,58,1
2020-02-19,中山,0,2,0,66,42,0
2020-02-19,忠县,0,1,0,20,13,0
2020-02-19,株洲,0,3,0,78,40,0
2020-02-19,驻马店,0,28,0,139,51,0
2020-02-19,遵义,0,1,0,32,16,0
2020-02-20,安庆,0,9,0,83,53,0
2020-02-20,安阳,0,8,0,53,28,0
2020-02-20,巴中,0,7,0,24,10,0
2020-02-20,白银,0,1,0,4,2,0
2020-02-20,蚌埠,0,16,0,160,56,5
2020-02-20,包头,0,1,0,11,2,0
2020-02-20,宝坻区,1,2,0,56,17,2
2020-02-20,宝鸡,0,1,0,13,10,0
2020-02-20,宝山区,0,2,0,21,9,0
2020-02-20,北京-待明确,0,16,0,0,169,4
2020-02-20,亳州,0,7,0,108,65,0
2020-02-20,沧州,0,4,0,48,22,3
2020-02-20,常德,1,3,0,80,52,0
2020-02-20,常州,0,2,0,51,29,0
2020-02-20,成都,2,2,0,143,71,3
2020-02-20,承德,0,1,0,7,5,0
2020-02-20,池州,0,3,0,17,10,0
2020-02-20,滁州,0,1,0,13,8,0
2020-02-20,楚雄,0,1,0,4,2,0
2020-02-20,达州,1,0,0,41,11,0
2020-02-20,大庆,0,1,0,26,8,1
2020-02-20,德阳,1,2,0,18,3,0
2020-02-20,德州,0,2,0,37,11,2
2020-02-20,东莞,1,1,0,93,27,1
2020-02-20,鄂尔多斯,0,2,0,11,5,0
2020-02-20,鄂州,5,25,1,1373,375,39
2020-02-20,恩施州,1,10,0,250,112,4
2020-02-20,丰都县,0,1,0,10,4,0
2020-02-20,丰台区,1,0,0,41,0,0
2020-02-20,奉节县,0,1,0,22,10,0
2020-02-20,涪陵区,2,0,0,5,2,0
2020-02-20,福州,0,3,0,71,36,1
2020-02-20,抚州,0,2,0,72,37,0
2020-02-20,阜阳,0,15,0,155,79,0
2020-02-20,甘孜,1,1,0,68,9,0
2020-02-20,赣州,0,6,0,76,34,1
2020-02-20,高新区,0,1,0,4,2,0
2020-02-20,广安,0,1,0,30,20,0
2020-02-20,广州,0,15,0,339,172,0
2020-02-20,贵阳,0,3,0,36,17,1
2020-02-20,哈尔滨,3,7,0,197,55,3
2020-02-20,邯郸,0,4,0,31,17,0
2020-02-20,汉中,0,5,0,26,10,0
2020-02-20,杭州,0,3,0,169,111,0
2020-02-20,合肥,1,11,0,174,86,1
2020-02-20,河池,1,0,0,24,4,1
2020-02-20,河东区,0,1,0,15,8,1
2020-02-20,菏泽,0,1,0,18,14,0
2020-02-20,贺州,0,1,0,4,1,0
2020-02-20,鹤壁,0,3,0,19,10,0
2020-02-20,衡阳,0,5,0,48,37,0
2020-02-20,红河,1,0,0,9,3,0
2020-02-20,呼和浩特,0,1,0,7,2,0
2020-02-20,呼伦贝尔,0,1,0,7,2,0
2020-02-20,葫芦岛,0,1,0,12,5,1
2020-02-20,淮安,0,2,0,66,34,0
2020-02-20,淮北,0,1,0,27,14,0
2020-02-20,淮南,0,2,0,27,14,0
2020-02-20,黄冈,17,125,3,2883,1274,90
2020-02-20,黄浦区,0,1,0,6,3,0
2020-02-20,黄石,7,40,1,992,339,27
2020-02-20,惠州,0,3,0,62,41,0
2020-02-20,吉林,0,1,0,5,4,0
2020-02-20,济南,0,1,0,47,18,0
2020-02-20,济宁,1,2,0,118,29,0
2020-02-20,济源,0,1,0,5,1,0
2020-02-20,嘉定区,0,1,0,9,3,0
2020-02-20,嘉兴,0,2,0,45,22,0
2020-02-20,金华,0,3,0,55,36,0
2020-02-20,锦州,0,1,0,12,8,0
2020-02-20,晋中,0,3,0,36,21,0
2020-02-20,荆门,0,28,3,914,229,37
2020-02-20,荆州,7,80,0,1560,531,40
2020-02-20,九江,0,3,0,118,47,0
2020-02-20,开封,0,2,0,26,2,0
2020-02-20,开州区,0,1,0,20,15,1
2020-02-20,昆明,1,9,0,53,24,0
2020-02-20,兰州,0,3,0,36,27,2
2020-02-20,廊坊,0,1,0,30,21,0
2020-02-20,乐东,0,2,0,2,2,0
2020-02-20,凉山,0,1,0,13,6,0
2020-02-20,聊城,0,3,0,38,21,0
2020-02-20,临沂,0,2,0,49,43,0
2020-02-20,柳州,0,1,0,24,11,0
2020-02-20,六安,0,5,0,69,35,0
2020-02-20,龙岩,0,1,0,6,2,0
2020-02-20,娄底,0,3,0,76,54,0
2020-02-20,泸州,0,1,0,24,6,0
2020-02-20,洛阳,0,2,0,31,15,1
2020-02-20,漯河,0,5,0,35,24,0
2020-02-20,闵行区,1,1,0,19,15,0
2020-02-20,南昌,0,12,0,229,145,0
2020-02-20,南充,0,1,0,38,15,0
2020-02-20,南京,0,9,0,93,47,0
2020-02-20,南开区,0,1,0,7,2,0
2020-02-20,南宁,0,1,0,54,24,0
2020-02-20,内江,0,4,0,22,10,0
2020-02-20,宁波,1,10,0,157,101,0
2020-02-20,宁德,0,5,0,26,17,0
2020-02-20,宁河区,0,1,0,4,1,0
2020-02-20,盘锦,0,1,0,11,5,0
2020-02-20,平顶山,0,5,0,58,39,1
2020-02-20,平凉,0,2,0,9,6,0
2020-02-20,萍乡,0,2,0,33,11,0
2020-02-20,莆田,0,3,0,55,22,0
2020-02-20,浦东新区,0,1,0,60,38,0
2020-02-20,普陀区,0,1,0,11,6,0
2020-02-20,齐齐哈尔,0,5,0,43,16,1
2020-02-20,潜江,3,8,0,188,57,7
2020-02-20,黔东南州,0,1,0,10,5,0
2020-02-20,钦州,0,5,0,8,6,0
2020-02-20,秦皇岛,0,1,0,10,5,0
2020-02-20,青岛,0,4,0,59,33,1
2020-02-20,泉州,0,3,0,46,16,0
2020-02-20,日照,0,1,0,16,8,0
2020-02-20,三门峡,0,5,0,7,7,0
2020-02-20,三亚,0,3,0,54,25,1
2020-02-20,厦门,0,5,0,35,15,0
2020-02-20,汕头,0,2,0,25,20,0
2020-02-20,上饶,0,9,0,123,64,0
2020-02-20,邵阳,0,7,0,102,78,1
2020-02-20,深圳,0,17,0,416,199,2
2020-02-20,十堰,13,22,0,656,209,2
2020-02-20,石家庄,0,1,0,28,14,0
2020-02-20,石柱县,1,2,0,15,10,0
2020-02-20,双鸭山,0,3,0,52,11,3
2020-02-20,四平,0,1,0,21,10,1
2020-02-20,苏州,0,5,0,87,38,0
2020-02-20,绥化,0,2,0,47,20,4
2020-02-20,随州,4,78,1,1292,386,28
2020-02-20,台州,0,3,0,146,77,0
2020-02-20,太原,1,2,0,20,12,0
2020-02-20,泰安,1,3,0,34,12,1
2020-02-20,唐山,1,3,0,57,16,1
2020-02-20,天门,4,32,0,492,165,12
2020-02-20,铜梁区,1,0,0,10,4,0
2020-02-20,潼南区,0,1,0,18,5,0
2020-02-20,外地来沪,0,3,0,111,69,1
2020-02-20,万州区,2,10,1,115,56,4
2020-02-20,威海,0,5,0,38,16,0
2020-02-20,潍坊,0,2,0,44,17,0
2020-02-20,渭南,0,1,0,16,6,0
2020-02-20,温州,0,17,1,504,245,1
2020-02-20,乌鲁木齐,0,2,0,23,10,0
2020-02-20,无锡,0,3,0,55,36,0
2020-02-20,芜湖,0,4,0,33,21,0
2020-02-20,武汉,319,766,99,45371,6450,1684
2020-02-20,西安,0,4,0,120,50,1
2020-02-20,西双版纳,0,0,1,15,4,1
2020-02-20,仙桃,1,26,0,568,210,19
2020-02-20,咸宁,0,45,0,834,313,10
2020-02-20,香港,3,0,0,68,5,2
2020-02-20,襄阳,3,50,1,1171,343,24
2020-02-20,孝感,17,98,5,3427,771,94
2020-02-20,新乡,0,4,0,57,30,2
2020-02-20,新余,0,12,0,130,80,0
2020-02-20,信阳,1,16,0,270,147,1
2020-02-20,邢台,0,3,0,23,13,1
2020-02-20,宿州,0,2,0,41,22,0
2020-02-20,徐汇区,0,1,0,18,9,0
2020-02-20,徐州,0,4,0,79,55,0
2020-02-20,雅安,0,1,0,7,4,0
2020-02-20,烟台,0,2,0,47,17,0
2020-02-20,扬州,0,2,0,23,13,0
2020-02-20,阳江,0,1,0,13,10,0
2020-02-20,宜昌,4,19,1,914,250,29
2020-02-20,宜春,0,11,0,106,53,0
2020-02-20,益阳,0,13,0,59,48,0
2020-02-20,银川,0,2,0,33,27,0
2020-02-20,渝北区,1,0,0,17,9,0
2020-02-20,玉溪,0,6,0,14,9,1
2020-02-20,岳阳,0,8,0,156,72,1
2020-02-20,云阳县,0,2,0,25,19,0
2020-02-20,运城,0,2,0,19,16,0
2020-02-20,枣庄,0,1,0,24,11,0
2020-02-20,湛江,0,1,0,22,12,0
2020-02-20,漳州,0,2,0,20,13,0
2020-02-20,长春,0,2,0,45,21,0
2020-02-20,长宁区,0,2,0,13,10,0
2020-02-20,长沙,0,15,0,242,125,2
2020-02-20,长寿区,0,1,0,21,11,0
2020-02-20,长治,0,1,0,8,2,0
2020-02-20,昭通,0,3,0,25,5,0
2020-02-20,浙江-省十里丰监狱,34,0,0,34,0,0
2020-02-20,中山,0,1,0,66,43,0
2020-02-20,忠县,0,5,0,20,18,0
2020-02-20,珠海,0,4,0,98,49,1
2020-02-20,株洲,0,6,0,78,46,0
2020-02-20,驻马店,0,13,0,139,64,0
2020-02-20,淄博,0,3,0,29,9,0
2020-02-20,自贡,0,3,0,9,7,0
2020-02-20,遵义,0,1,0,32,17,0
2020-02-21,安庆,0,2,0,83,55,0
2020-02-21,安阳,0,3,0,53,31,0
2020-02-21,巴彦淖尔,0,3,0,8,3,0
2020-02-21,巴州,0,2,0,3,2,0
2020-02-21,白银,0,1,0,4,3,0
2020-02-21,蚌埠,0,25,0,160,81,5
2020-02-21,宝坻区,2,0,0,58,17,2
2020-02-21,宝鸡,0,1,0,13,11,0
2020-02-21,宝山区,0,1,0,21,10,0
2020-02-21,保定,0,2,0,32,29,0
2020-02-21,保山,0,1,0,9,4,0
2020-02-21,北辰区,0,1,0,6,2,0
2020-02-21,北京-待明确,0,9,0,0,178,4
2020-02-21,毕节,0,3,0,23,13,0
2020-02-21,滨海新区,0,1,0,3,2,0
2020-02-21,兵团第九师,0,0,1,4,0,1
2020-02-21,亳州,0,5,0,108,70,0
2020-02-21,常德,0,6,0,80,58,0
2020-02-21,常州,0,7,0,51,36,0
2020-02-21,朝阳区,2,0,0,60,0,0
2020-02-21,郴州,0,1,0,39,30,0
2020-02-21,成都,0,4,0,143,75,3
2020-02-21,承德,0,1,0,7,6,0
2020-02-21,澄迈,0,1,0,9,6,1
2020-02-21,楚雄,0,2,0,4,4,0
2020-02-21,达州,0,2,0,41,13,0
2020-02-21,丹东,0,1,0,7,6,0
2020-02-21,德阳,0,2,0,18,5,0
2020-02-21,鄂尔多斯,0,2,0,11,7,0
2020-02-21,鄂州,2,11,0,1375,386,39
2020-02-21,恩施州,1,5,0,251,117,4
2020-02-21,福州,0,11,0,71,47,1
2020-02-21,抚州,0,9,0,72,46,0
2020-02-21,阜阳,0,11,0,155,90,0
2020-02-21,甘南,0,2,0,8,6,0
2020-02-21,甘孜,1,1,0,69,10,0
2020-02-21,赣州,0,6,0,76,40,1
2020-02-21,广元,0,1,0,6,5,0
2020-02-21,广州,4,18,0,343,190,0
2020-02-21,贵阳,0,1,0,36,18,1
2020-02-21,桂林,1,2,0,32,17,0
2020-02-21,哈尔滨,0,20,0,197,75,3
2020-02-21,海北州,0,1,0,3,3,0
2020-02-21,海淀区,1,0,0,62,0,0
2020-02-21,海口,0,1,0,39,18,0
2020-02-21,邯郸,0,2,0,31,19,0
2020-02-21,杭州,0,10,0,169,121,0
2020-02-21,合川区,0,2,0,23,10,0
2020-02-21,合肥,0,11,0,174,97,1
2020-02-21,河北区,0,1,0,12,10,0
2020-02-21,河池,1,0,0,25,4,1
2020-02-21,贺州,0,1,0,4,2,0
2020-02-21,黑河,0,1,0,14,4,0
2020-02-21,红河,0,1,0,9,4,0
2020-02-21,虹口区,0,1,0,7,5,0
2020-02-21,淮安,0,1,0,66,35,0
2020-02-21,淮北,0,1,0,27,15,0
2020-02-21,黄冈,16,134,5,2899,1408,95
2020-02-21,黄石,5,52,1,997,391,28
2020-02-21,惠州,0,2,0,62,43,0
2020-02-21,鸡西,0,2,0,46,5,0
2020-02-21,济南,0,4,0,47,22,0
2020-02-21,佳木斯,0,1,0,15,15,0
2020-02-21,江北区,0,1,0,28,10,0
2020-02-21,金华,0,1,0,55,37,0
2020-02-21,晋城,0,1,0,10,4,0
2020-02-21,荆门,2,67,0,916,296,37
2020-02-21,荆州,6,81,0,1566,612,40
2020-02-21,九龙坡区,0,1,0,20,11,1
2020-02-21,开封,0,1,0,26,3,0
2020-02-21,开州区,1,1,0,21,16,1
2020-02-21,昆明,0,8,0,53,32,0
2020-02-21,兰州,0,2,0,36,29,2
2020-02-21,廊坊,0,1,0,30,22,0
2020-02-21,连云港,0,4,0,48,22,0
2020-02-21,聊城,0,1,0,38,22,0
2020-02-21,临沂,0,1,0,49,44,0
2020-02-21,六安,0,4,0,69,39,0
2020-02-21,龙岩,0,1,0,6,3,0
2020-02-21,洛阳,0,1,0,31,16,1
2020-02-21,马鞍山,1,2,0,38,17,0
2020-02-21,眉山,0,3,0,8,6,0
2020-02-21,梅州,0,1,0,16,11,0
2020-02-21,绵阳,0,2,0,22,12,0
2020-02-21,牡丹江,0,1,0,14,2,0
2020-02-21,南昌,0,17,0,229,162,0
2020-02-21,南充,0,3,0,38,18,0
2020-02-21,南京,0,5,0,93,52,0
2020-02-21,南宁,1,1,0,55,25,0
2020-02-21,南通,0,5,0,40,28,0
2020-02-21,宁波,0,5,0,157,106,0
2020-02-21,攀枝花,0,2,0,16,13,0
2020-02-21,浦东新区,0,4,0,60,42,0
2020-02-21,普洱,0,1,0,4,4,0
2020-02-21,普陀区,0,1,0,11,7,0
2020-02-21,齐齐哈尔,0,6,0,43,22,1
2020-02-21,綦江区,0,1,0,23,12,0
2020-02-21,潜江,1,10,1,189,67,8
2020-02-21,黔东南州,0,3,0,10,8,0
2020-02-21,黔南州,0,5,0,17,12,0
2020-02-21,秦皇岛,0,1,1,10,6,1
2020-02-21,青岛,0,1,0,59,34,1
2020-02-21,曲靖,0,2,0,13,8,0
2020-02-21,泉州,0,1,0,46,17,0
2020-02-21,日照,0,1,0,16,9,0
2020-02-21,三亚,0,5,0,54,30,1
2020-02-21,厦门,0,2,0,35,17,0
2020-02-21,上饶,0,11,0,123,75,0
2020-02-21,韶关,0,1,0,10,6,0
2020-02-21,邵阳,0,2,0,102,80,1
2020-02-21,绍兴,0,1,0,42,21,0
2020-02-21,深圳,1,23,0,417,222,2
2020-02-21,神农架,1,0,0,11,10,0
2020-02-21,沈阳,0,4,0,28,15,0
2020-02-21,十堰,3,30,0,659,239,2
2020-02-21,石家庄,1,1,0,29,15,0
2020-02-21,石柱县,0,1,0,15,11,0
2020-02-21,双鸭山,0,5,0,52,16,3
2020-02-21,四平,0,1,0,21,11,1
2020-02-21,苏州,0,4,0,87,42,0
2020-02-21,绥化,0,6,0,47,26,4
2020-02-21,随州,4,57,1,1296,443,29
2020-02-21,台湾,2,0,0,26,2,1
2020-02-21,台州,0,7,0,146,84,0
2020-02-21,泰安,1,6,0,35,18,1
2020-02-21,泰州,0,1,0,37,25,0
2020-02-21,唐山,0,3,0,57,19,1
2020-02-21,天门,1,33,0,493,198,12
2020-02-21,通辽,0,1,0,7,1,0
2020-02-21,铜陵,0,1,0,29,13,0
2020-02-21,铜仁,0,1,0,10,10,0
2020-02-21,外地来沪,0,4,0,111,73,1
2020-02-21,万州区,3,9,0,118,65,4
2020-02-21,威海,0,4,0,38,20,0
2020-02-21,温州,0,23,0,504,268,1
2020-02-21,文山,0,1,0,2,1,0
2020-02-21,巫溪县,1,0,0,14,9,0
2020-02-21,无锡,0,1,0,55,37,0
2020-02-21,芜湖,0,4,0,33,25,0
2020-02-21,吴忠,0,3,0,28,12,0
2020-02-21,武汉,315,992,90,45686,7442,1774
2020-02-21,西安,0,15,0,120,65,1
2020-02-21,西宁,0,1,0,15,15,0
2020-02-21,仙桃,3,21,0,571,231,19
2020-02-21,咸宁,2,45,1,836,358,11
2020-02-21,咸阳,0,4,0,18,12,0
2020-02-21,香港,0,1,0,68,6,2
2020-02-21,湘潭,1,2,0,36,19,0
2020-02-21,湘西,0,1,0,8,8,0
2020-02-21,襄阳,2,59,2,1173,402,26
2020-02-21,孝感,2,146,4,3429,917,98
2020-02-21,新余,0,7,0,130,87,0
2020-02-21,信阳,3,5,0,273,152,1
2020-02-21,邢台,0,2,0,23,15,1
2020-02-21,宿迁,0,1,0,13,8,0
2020-02-21,宿州,0,1,0,41,23,0
2020-02-21,徐汇区,0,1,0,18,10,0
2020-02-21,徐州,0,3,0,79,58,0
2020-02-21,许昌,0,4,0,39,20,0
2020-02-21,烟台,0,1,0,47,18,0
2020-02-21,扬州,0,2,0,23,15,0
2020-02-21,宜昌,0,23,1,914,273,30
2020-02-21,宜春,0,5,0,106,58,0
2020-02-21,益阳,0,3,0,59,51,0
2020-02-21,银川,0,1,0,33,28,0
2020-02-21,永州,0,5,0,43,35,0
2020-02-21,渝北区,0,1,0,17,10,0
2020-02-21,榆林,0,2,0,3,3,0
2020-02-21,岳阳,0,5,0,156,77,1
2020-02-21,枣庄,0,3,0,24,14,0
2020-02-21,张家口,0,1,0,34,25,0
2020-02-21,漳州,0,1,0,20,14,0
2020-02-21,长春,0,1,0,45,22,0
2020-02-21,长沙,0,5,0,242,130,2
2020-02-21,长治,0,1,0,8,3,0
2020-02-21,昭通,0,1,0,25,6,0
2020-02-21,肇庆,1,0,0,19,8,1
2020-02-21,浙江-省十里丰监狱,2,0,0,36,0,0
2020-02-21,镇江,0,1,0,12,9,0
2020-02-21,中山,0,3,0,66,46,0
2020-02-21,珠海,0,3,0,98,52,1
2020-02-21,株洲,1,1,0,79,47,0
2020-02-21,驻马店,0,7,0,139,71,0
2020-02-21,淄博,1,1,0,30,10,0
2020-02-21,遵义,0,1,0,32,18,0
2020-02-22,安庆,0,6,0,83,61,0
2020-02-22,安阳,0,3,0,53,34,0
2020-02-22,巴南区,0,1,0,6,3,0
2020-02-22,蚌埠,0,20,0,160,101,5
2020-02-22,包头,0,2,0,11,4,0
2020-02-22,宝坻区,2,2,0,60,19,2
2020-02-22,保山,0,1,0,9,5,0
2020-02-22,北京-待明确,0,11,0,0,189,4
2020-02-22,亳州,0,3,0,108,73,0
2020-02-22,沧州,0,4,0,48,26,3
2020-02-22,昌吉州,0,1,0,4,3,0
2020-02-22,昌江,0,1,0,7,3,0
2020-02-22,常德,2,2,0,82,60,0
2020-02-22,郴州,0,1,0,39,31,0
2020-02-22,成都,0,3,0,143,78,3
2020-02-22,大渡口区,0,1,0,7,6,0
2020-02-22,大理,0,1,0,13,11,0
2020-02-22,儋州,0,1,0,15,12,0
2020-02-22,德阳,0,1,0,18,6,0
2020-02-22,德州,0,1,0,37,12,2
2020-02-22,垫江县,0,1,0,20,10,0
2020-02-22,东莞,1,0,0,94,27,1
2020-02-22,鄂州,4,31,1,1379,417,40
2020-02-22,恩施州,0,6,0,251,123,4
2020-02-22,奉贤区,0,2,0,9,5,0
2020-02-22,佛山,0,1,0,84,34,0
2020-02-22,福州,0,3,0,71,50,1
2020-02-22,抚州,0,1,0,72,47,0
2020-02-22,阜阳,0,9,0,155,99,0
2020-02-22,甘孜,0,2,0,69,12,0
2020-02-22,赣州,0,7,0,76,47,1
2020-02-22,广州,2,6,0,345,196,0
2020-02-22,哈尔滨,1,2,0,198,77,3
2020-02-22,海口,0,1,0,39,19,0
2020-02-22,邯郸,1,3,0,32,22,0
2020-02-22,杭州,0,2,0,169,123,0
2020-02-22,合川区,0,3,0,23,13,0
2020-02-22,合肥,0,4,0,174,101,1
2020-02-22,河西区,0,1,0,4,3,0
2020-02-22,菏泽,0,1,0,18,15,0
2020-02-22,鹤岗,0,2,0,5,4,0
2020-02-22,黑河,0,5,0,14,9,0
2020-02-22,衡水,0,1,0,8,7,0
2020-02-22,呼伦贝尔,0,2,0,7,4,0
2020-02-22,湖州,0,1,0,10,7,0
2020-02-22,淮安,0,3,0,66,38,0
2020-02-22,淮南,0,1,0,27,15,0
2020-02-22,黄冈,5,132,3,2904,1540,98
2020-02-22,黄石,4,51,1,1001,442,29
2020-02-22,惠州,0,3,0,62,46,0
2020-02-22,鸡西,0,9,0,46,14,0
2020-02-22,吉林,0,1,0,5,5,0
2020-02-22,济南,0,2,0,47,24,0
2020-02-22,济宁,4,2,0,122,31,0
2020-02-22,嘉兴,0,1,0,45,23,0
2020-02-22,金华,0,2,0,55,39,0
2020-02-22,锦州,0,1,0,12,9,0
2020-02-22,晋城,0,1,0,10,5,0
2020-02-22,晋中,0,1,0,36,22,0
2020-02-22,荆门,4,65,0,920,361,37
2020-02-22,荆州,8,69,1,1574,681,41
2020-02-22,静安区,0,1,0,16,11,0
2020-02-22,九江,0,4,0,118,51,0
2020-02-22,开封,0,5,0,26,8,0
2020-02-22,廊坊,0,3,0,30,25,0
2020-02-22,凉山,0,2,0,13,8,0
2020-02-22,两江新区,0,3,0,17,10,0
2020-02-22,陵水,0,2,0,4,3,0
2020-02-22,六安,0,4,0,69,43,0
2020-02-22,六盘水,0,1,0,10,7,1
2020-02-22,龙岩,0,1,0,6,4,0
2020-02-22,洛阳,0,2,0,31,18,1
2020-02-22,马鞍山,0,2,0,38,19,0
2020-02-22,牡丹江,0,4,0,14,6,0
2020-02-22,南昌,0,16,0,229,178,0
2020-02-22,南充,0,2,0,38,20,0
2020-02-22,南宁,0,3,0,55,28,0
2020-02-22,南平,0,2,0,20,10,0
2020-02-22,南通,0,4,0,40,32,0
2020-02-22,宁波,0,3,0,157,109,0
2020-02-22,宁德,0,3,0,26,20,0
2020-02-22,攀枝花,0,3,0,16,16,0
2020-02-22,平顶山,0,3,0,58,42,1
2020-02-22,萍乡,0,2,0,33,13,0
2020-02-22,莆田,0,2,0,55,24,0
2020-02-22,浦东新区,0,1,0,60,43,0
2020-02-22,普陀区,0,1,0,11,8,0
2020-02-22,七台河,0,3,0,17,9,0
2020-02-22,齐齐哈尔,0,1,0,43,23,1
2020-02-22,潜江,2,11,0,191,78,8
2020-02-22,清远,0,1,0,12,10,0
2020-02-22,泉州,0,2,0,46,19,0
2020-02-22,日照,0,1,0,16,10,0
2020-02-22,三亚,0,3,0,54,33,1
2020-02-22,厦门,0,2,0,35,19,0
2020-02-22,汕头,0,1,0,25,21,0
2020-02-22,上饶,0,13,0,123,88,0
2020-02-22,邵阳,0,6,0,102,86,1
2020-02-22,绍兴,0,6,0,42,27,0
2020-02-22,深圳,0,4,1,417,226,3
2020-02-22,沈阳,0,1,0,28,16,0
2020-02-22,十堰,8,28,0,667,267,2
2020-02-22,石家庄,0,4,0,29,19,0
2020-02-22,双鸭山,0,3,0,52,19,3
2020-02-22,四平,0,1,0,21,12,1
2020-02-22,松江区,0,2,0,14,9,0
2020-02-22,苏州,0,7,0,87,49,0
2020-02-22,绥化,0,3,0,47,29,4
2020-02-22,随州,4,55,1,1300,498,30
2020-02-22,台州,0,8,0,146,92,0
2020-02-22,泰安,0,3,0,35,21,1
2020-02-22,唐山,1,1,0,58,20,1
2020-02-22,天门,1,34,1,494,232,13
2020-02-22,铜陵,0,1,0,29,14,0
2020-02-22,潼南区,0,1,0,18,6,0
2020-02-22,外地来沪,1,4,0,112,77,1
2020-02-22,万州区,0,1,0,118,66,4
2020-02-22,威海,0,1,0,38,21,0
2020-02-22,潍坊,0,1,0,44,18,0
2020-02-22,温州,0,12,0,504,280,1
2020-02-22,无锡,0,2,0,55,39,0
2020-02-22,武汉,573,965,82,46259,8407,1856
2020-02-22,西安,0,6,0,120,71,1
